         200
        4096
   3.2499999999999982E-004
 0.307617187500000E-002  0.107383921460865E-001  0.134910365051149E-021  0.241497126010246E-015  0.230416239810463E+000  0.350269234120260E-018  0.135289492321935E-010  0.277073020349440E-014  0.615186741321029E-014  0.758845368029912E+000  0.103226484482097E-002  0.297999999999995E+003 -0.138490263571584E+004  0.148689999978633E+002  0.132274678634256E+001  0.101325000000000E+007 -0.121467430116401E-005 -0.207604529954745E-015 -0.126118973318646E-020 -0.674812838867629E-017  0.104846441103727E-013  0.364543729267719E-019  0.755978395398905E-017  0.278133320877030E-016  0.520924714931037E-024  0.413046580741965E-014
 0.336914062500000E-002  0.107383921457531E-001  0.134819139552022E-021  0.241454118307162E-015  0.230416239810540E+000  0.350345875560450E-018  0.135289492863328E-010  0.277093328982298E-014  0.615186741321617E-014  0.758845368030169E+000  0.103226484482498E-002  0.297999999999994E+003 -0.138490263572122E+004  0.148689999974964E+002  0.132274678633665E+001  0.101325000000000E+007 -0.128982164635013E-005 -0.612223142508184E-015 -0.670007211585577E-021 -0.674692137243128E-017  0.202020132552759E-014  0.336151792699658E-019  0.756143292415264E-017  0.277945033186971E-016  0.521240780613082E-024  0.490930262962032E-013
 0.366210937500000E-002  0.107383921454089E-001  0.134770309029917E-021  0.241411961077618E-015  0.230416239810620E+000  0.350415172746957E-018  0.135289493392414E-010  0.277113157190762E-014  0.615186741322202E-014  0.758845368030433E+000  0.103226484482912E-002  0.297999999999994E+003 -0.138490263572677E+004  0.148689999970934E+002  0.132274678633224E+001  0.101325000000000E+007 -0.146155392286185E-005  0.694934040922219E-015 -0.353109572618340E-021 -0.674573808893688E-017  0.251168478379462E-013  0.309508894535020E-019  0.756292206742232E-017  0.277844147036255E-016  0.520961652804450E-024  0.410480159010655E-013
 0.395507812500000E-002  0.107383921450530E-001  0.134743802451657E-021  0.241370646929718E-015  0.230416239810702E+000  0.350477643377895E-018  0.135289493909296E-010  0.277132509577562E-014  0.615186741322788E-014  0.758845368030707E+000  0.103226484483340E-002  0.297999999999993E+003 -0.138490263573251E+004  0.148689999966593E+002  0.132274678633059E+001  0.101325000000000E+007 -0.150185890473186E-005  0.488930614272238E-015 -0.183520032496820E-021 -0.674457833398406E-017  0.275707166900447E-014  0.284507356365770E-019  0.756426407997697E-017  0.277789283427783E-016  0.521261410319650E-024 -0.349351855153222E-014
 0.424804687500000E-002  0.107383921446847E-001  0.134728876210611E-021  0.241330168287462E-015  0.230416239810787E+000  0.350533772355258E-018  0.135289494414086E-010  0.277151390775522E-014  0.615186741323372E-014  0.758845368030990E+000  0.103226484483783E-002  0.297999999999992E+003 -0.138490263573846E+004  0.148689999961940E+002  0.132274678633204E+001  0.101325000000000E+007 -0.167435000165093E-005 -0.238079847080588E-015 -0.930260092567857E-022 -0.674344189824967E-017  0.164156122546056E-014  0.261046127467741E-019  0.756547097911545E-017  0.277758293085637E-016  0.521479038539608E-024  0.760850971485339E-013
 0.454101562500000E-002  0.107383921443027E-001  0.134719795069990E-021  0.241290517396247E-015  0.230416239810876E+000  0.350584013794956E-018  0.135289494906896E-010  0.277169805520286E-014  0.615186741323955E-014  0.758845368031284E+000  0.103226484484243E-002  0.297999999999992E+003 -0.138490263574462E+004  0.148689999956872E+002  0.132274678633532E+001  0.101325000000000E+007 -0.178546490562608E-005 -0.602555685897839E-015 -0.449844622688374E-022 -0.674232856744036E-017  0.190814273512277E-014  0.239030376870426E-019  0.756654829136613E-017  0.277739352164906E-016  0.521117140188014E-024  0.457805436301646E-013
 0.483398437500000E-002  0.107383921439060E-001  0.134713512006682E-021  0.241251686328528E-015  0.230416239810966E+000  0.350628792913870E-018  0.135289495387847E-010  0.277187758686238E-014  0.615186741324539E-014  0.758845368031590E+000  0.103226484484720E-002  0.297999999999991E+003 -0.138490263575102E+004  0.148689999951465E+002  0.132274678634139E+001  0.101325000000000E+007 -0.190610315271798E-005  0.881228418414953E-015 -0.197121995928655E-022 -0.674123812247992E-017  0.105470836418355E-014  0.218371110523990E-019  0.756750970103786E-017  0.277726178921580E-016  0.521616044874562E-024  0.546205921243366E-013
 0.512695312500000E-002  0.107383921434938E-001  0.134708421908570E-021  0.241213666989581E-015  0.230416239811061E+000  0.350668507801418E-018  0.135289495857061E-010  0.277205255302576E-014  0.615186741325123E-014  0.758845368031907E+000  0.103226484485215E-002  0.297999999999991E+003 -0.138490263575767E+004  0.148689999945661E+002  0.132274678635029E+001  0.101325000000000E+007 -0.205602843464699E-005 -0.876148159125795E-015 -0.663716775465617E-023 -0.674017033946652E-017 -0.108748731330892E-014  0.198984812045933E-019  0.756836127416540E-017  0.277715464297464E-016  0.521321257935784E-024 -0.921407897905666E-014
 0.541992187500000E-002  0.107383921430649E-001  0.134703692165919E-021  0.241176451123401E-015  0.230416239811161E+000  0.350703531082813E-018  0.135289496314667E-010  0.277222300558638E-014  0.615186741325709E-014  0.758845368032236E+000  0.103226484485732E-002  0.297999999999989E+003 -0.138490263576460E+004  0.148689999939488E+002  0.132274678636264E+001  0.101325000000000E+007 -0.215816891906009E-005 -0.817453964423163E-015 -0.819225907559865E-025 -0.673912499021796E-017 -0.699313846512100E-014  0.180793105561027E-019  0.756911147185072E-017  0.277705491863547E-016  0.521495226559588E-024  0.827513762377827E-014
 0.571289062500000E-002  0.107383921426182E-001  0.134698903177350E-021  0.241140030318698E-015  0.230416239811264E+000  0.350734211480666E-018  0.135289496760795E-010  0.277238899803392E-014  0.615186741326299E-014  0.758845368032580E+000  0.103226484486269E-002  0.297999999999988E+003 -0.138490263577181E+004  0.148689999932945E+002  0.132274678637881E+001  0.101325000000000E+007 -0.230832986192276E-005  0.270569134008586E-015  0.300159510499158E-023 -0.673810184204272E-017 -0.108048223298257E-013  0.163722439282424E-019  0.756976653169808E-017  0.277695396648129E-016  0.521638896361155E-024  0.464441375682573E-013
 0.600585937500000E-002  0.107383921421525E-001  0.134693855342352E-021  0.241104396014999E-015  0.230416239811372E+000  0.350760875281149E-018  0.135289497195581E-010  0.277255058541720E-014  0.615186741326893E-014  0.758845368032938E+000  0.103226484486829E-002  0.297999999999988E+003 -0.138490263577932E+004  0.148689999925856E+002  0.132274678639776E+001  0.101325000000000E+007 -0.253115038373605E-005  0.123030928179624E-015  0.424899098712001E-023 -0.673710065829495E-017  0.268027313580985E-014  0.147703788580152E-019  0.757033625450435E-017  0.277684767261371E-016  0.521079740930726E-024 -0.138499986054458E-013
 0.629882812500000E-002  0.107383921416662E-001  0.134688465487475E-021  0.241069539508847E-015  0.230416239811483E+000  0.350783827710699E-018  0.135289497619164E-010  0.277270782428928E-014  0.615186741327488E-014  0.758845368033312E+000  0.103226484487414E-002  0.297999999999987E+003 -0.138490263578717E+004  0.148689999918402E+002  0.132274678642070E+001  0.101325000000000E+007 -0.255694080885912E-005 -0.500935965026205E-015  0.453717793071750E-023 -0.673612119814373E-017 -0.442338588148828E-014  0.132672377281212E-019  0.757082503475921E-017  0.277673432319031E-016  0.521769257637161E-024 -0.466390088045049E-013
 0.659179687500000E-002  0.107383921411590E-001  0.134682711331716E-021  0.241035451960080E-015  0.230416239811601E+000  0.350803354228688E-018  0.135289498031688E-010  0.277286077264256E-014  0.615186741328092E-014  0.758845368033702E+000  0.103226484488024E-002  0.297999999999986E+003 -0.138490263579535E+004  0.148689999910535E+002  0.132274678644752E+001  0.101325000000000E+007 -0.281357939851264E-005 -0.215231607134873E-015  0.433558692550869E-023 -0.673516321700572E-017 -0.104980511231207E-013  0.118567416123602E-019  0.757124111351542E-017  0.277661345987090E-016  0.521463258691540E-024 -0.113089826784063E-013
 0.688476562500000E-002  0.107383921406287E-001  0.134676601753301E-021  0.241002124398192E-015  0.230416239811723E+000  0.350819721741253E-018  0.135289498433297E-010  0.277300948983783E-014  0.615186741328701E-014  0.758845368034110E+000  0.103226484488662E-002  0.297999999999985E+003 -0.138490263580391E+004  0.148689999902097E+002  0.132274678647825E+001  0.101325000000000E+007 -0.294703304090056E-005 -0.112332932945828E-015  0.389484039154902E-023 -0.673422646666122E-017 -0.863444854670857E-014  0.105331857314338E-019  0.757158838666231E-017  0.277648526675755E-016  0.521377924817844E-024  0.120142894678434E-013
 0.717773437500000E-002  0.107383921400744E-001  0.134670160911556E-021  0.240969547728759E-015  0.230416239811851E+000  0.350833179741104E-018  0.135289498824141E-010  0.277315403653014E-014  0.615186741329316E-014  0.758845368034536E+000  0.103226484489328E-002  0.297999999999984E+003 -0.138490263581285E+004  0.148689999893251E+002  0.132274678651386E+001  0.101325000000000E+007 -0.309215359344770E-005 -0.178474593130974E-015  0.334810673450338E-023 -0.673331069545725E-017 -0.189265889059419E-013  0.929121642279168E-020  0.757187284561557E-017  0.277635024289990E-016  0.521368088318394E-024 -0.697964452387968E-013
 0.747070312500000E-002  0.107383921394947E-001  0.134663419806251E-021  0.240937712739926E-015  0.230416239811985E+000  0.350843961377622E-018  0.135289499204373E-010  0.277329447459210E-014  0.615186741329941E-014  0.758845368034982E+000  0.103226484490026E-002  0.297999999999983E+003 -0.138490263582221E+004  0.148689999883857E+002  0.132274678655399E+001  0.101325000000000E+007 -0.332055555059054E-005  0.715115607465961E-015  0.276554520560597E-023 -0.673241564830878E-017  0.888542998107542E-014  0.812580955120606E-020  0.757210037076815E-017  0.277620902841654E-016  0.521971760421341E-024 -0.383798048752821E-013
 0.776367187500000E-002  0.107383921388878E-001  0.134656411827019E-021  0.240906610108956E-015  0.230416239812125E+000  0.350852284461187E-018  0.135289499574147E-010  0.277343086703611E-014  0.615186741330574E-014  0.758845368035449E+000  0.103226484490755E-002  0.297999999999982E+003 -0.138490263583200E+004  0.148689999873910E+002  0.132274678659844E+001  0.101325000000000E+007 -0.347005023353852E-005 -0.905810578372851E-015  0.218355053785134E-023 -0.673154106721865E-017  0.464316048516057E-014  0.703225029403500E-020  0.757227258979418E-017  0.277606231265298E-016  0.521817071867528E-024 -0.625399290972221E-013
 0.805664062500000E-002  0.107383921382526E-001  0.134649170441028E-021  0.240876230408798E-015  0.230416239812272E+000  0.350858352405088E-018  0.135289499933621E-010  0.277356327793542E-014  0.615186741331216E-014  0.758845368035938E+000  0.103226484491520E-002  0.297999999999981E+003 -0.138490263584226E+004  0.148689999863454E+002  0.132274678664819E+001  0.101325000000000E+007 -0.366799891506015E-005  0.753369513278182E-015  0.162046008549094E-023 -0.673068669112948E-017  0.581994884991607E-014  0.600611425622206E-020  0.757239898749834E-017  0.277591078651616E-016  0.522134084292695E-024 -0.470532498194413E-013
 0.834960937500000E-002  0.107383921375873E-001  0.134641728024184E-021  0.240846564114725E-015  0.230416239812425E+000  0.350862355108080E-018  0.135289500282955E-010  0.277369177234474E-014  0.615186741331871E-014  0.758845368036449E+000  0.103226484492320E-002  0.297999999999980E+003 -0.138490263585299E+004  0.148689999852348E+002  0.132274678670320E+001  0.101325000000000E+007 -0.391375026303334E-005  0.212064766167145E-016  0.108498989974142E-023 -0.672985225630206E-017  0.574898197297208E-014  0.504324986345865E-020  0.757247794288068E-017  0.277575511838668E-016  0.521974954060423E-024 -0.623061301689387E-013
 0.864257812500000E-002  0.107383921368901E-001  0.134634115301691E-021  0.240817601610967E-015  0.230416239812587E+000  0.350864469780724E-018  0.135289500622311E-010  0.277381641622049E-014  0.615186741332538E-014  0.758845368036985E+000  0.103226484493159E-002  0.297999999999978E+003 -0.138490263586425E+004  0.148689999840668E+002  0.132274678676380E+001  0.101325000000000E+007 -0.405959238249322E-005  0.862653242876342E-015  0.580766249979379E-024 -0.672903749634115E-017  0.212872429366291E-013  0.413976192775771E-020  0.757251798048249E-017  0.277559594240286E-016  0.522324958111435E-024  0.104505625639027E-013
 0.893554687500000E-002  0.107383921361596E-001  0.134626360830792E-021  0.240789333197382E-015  0.230416239812755E+000  0.350864859582664E-018  0.135289500951853E-010  0.277393727634083E-014  0.615186741333219E-014  0.758845368037547E+000  0.103226484494037E-002  0.297999999999977E+003 -0.138490263587603E+004  0.148689999828369E+002  0.132274678683011E+001  0.101325000000000E+007 -0.433677130717305E-005 -0.292211981253002E-015  0.107882296862042E-024 -0.672824214259670E-017 -0.706386390810332E-014  0.329206453452457E-020  0.757251965012656E-017  0.277543384332934E-016  0.522101151190788E-024  0.313050181880176E-013
 0.922851562500000E-002  0.107383921353936E-001  0.134618492544402E-021  0.240761749096126E-015  0.230416239812932E+000  0.350863684727711E-018  0.135289501271748E-010  0.277405442022584E-014  0.615186741333914E-014  0.758845368038136E+000  0.103226484494959E-002  0.297999999999976E+003 -0.138490263588839E+004  0.148689999815420E+002  0.132274678690330E+001  0.101325000000000E+007 -0.450240877159284E-005  0.553931466635371E-015 -0.333034762591775E-024 -0.672746592417138E-017 -0.377057284681294E-014  0.249651305876360E-020  0.757248924863065E-017  0.277526941463955E-016  0.522121328634274E-024 -0.112762480553567E-013
 0.952148437500000E-002  0.107383921345907E-001  0.134610534171645E-021  0.240734839458332E-015  0.230416239813117E+000  0.350861083209332E-018  0.135289501582161E-010  0.277416791605780E-014  0.615186741334625E-014  0.758845368038754E+000  0.103226484495924E-002  0.297999999999974E+003 -0.138490263590134E+004  0.148689999801804E+002  0.132274678698314E+001  0.101325000000000E+007 -0.479338685075425E-005  0.288038406575684E-015 -0.742400002404812E-024 -0.672670856807828E-017 -0.627717916010681E-014  0.175009794114932E-020  0.757242542450058E-017  0.277510312923035E-016  0.522496173758746E-024  0.224992939109122E-013
 0.981445312500000E-002  0.107383921337486E-001  0.134602509558956E-021  0.240708594370780E-015  0.230416239813312E+000  0.350857190810314E-018  0.135289501883266E-010  0.277427783260191E-014  0.615186741335357E-014  0.758845368039402E+000  0.103226484496937E-002  0.297999999999973E+003 -0.138490263591494E+004  0.148689999787472E+002  0.132274678706886E+001  0.101325000000000E+007 -0.499000083473066E-005  0.238743765233259E-015 -0.112362801018630E-023 -0.672596979963069E-017 -0.610044060217932E-014  0.104972339230795E-020  0.757233662412002E-017  0.277493548570142E-016  0.522165749869206E-024 -0.605002498667081E-013
 0.101074218750000E-001  0.107383921328657E-001  0.134594439901081E-021  0.240683003862548E-015  0.230416239813515E+000  0.350852132128679E-018  0.135289502175230E-010  0.277438423912747E-014  0.615186741336104E-014  0.758845368040081E+000  0.103226484497999E-002  0.297999999999971E+003 -0.138490263592918E+004  0.148689999772390E+002  0.132274678716112E+001  0.101325000000000E+007 -0.530637673729214E-005  0.193127787412073E-015 -0.147729793495639E-023 -0.672524934242767E-017 -0.169559052750931E-013  0.392556708703773E-021  0.757222174791189E-017  0.277476692166541E-016  0.521849270475588E-024  0.333903139357778E-013
 0.104003906250000E-001  0.107383921319394E-001  0.134586344909925E-021  0.240658057911645E-015  0.230416239813729E+000  0.350846023184883E-018  0.135289502458226E-010  0.277448720532975E-014  0.615186741336871E-014  0.758845368040793E+000  0.103226484499113E-002  0.297999999999969E+003 -0.138490263594413E+004  0.148689999756475E+002  0.132274678726076E+001  0.101325000000000E+007 -0.555797289643370E-005 -0.735197885607922E-015 -0.180505398123376E-023 -0.672454691864903E-017  0.192864693446885E-013 -0.224064019059364E-021  0.757208382957918E-017  0.277459784439631E-016  0.522072049907957E-024  0.637239632755609E-013
 0.106933593750000E-001  0.107383921309676E-001  0.134578242717946E-021  0.240633746451609E-015  0.230416239813954E+000  0.350838971890478E-018  0.135289502732427E-010  0.277458680125262E-014  0.615186741337663E-014  0.758845368041541E+000  0.103226484500282E-002  0.297999999999968E+003 -0.138490263595982E+004  0.148689999739848E+002  0.132274678736864E+001  0.101325000000000E+007 -0.579326565199387E-005  0.144690327075452E-015 -0.210846470906804E-023 -0.672386224912100E-017  0.117440986799139E-013 -0.802636674833564E-021  0.757192563723317E-017  0.277442862879277E-016  0.522581485359064E-024 -0.643313434688585E-014
 0.109863281250000E-001  0.107383921299483E-001  0.134570149977014E-021  0.240610059378074E-015  0.230416239814189E+000  0.350831078554622E-018  0.135289502998006E-010  0.277468309721204E-014  0.615186741338475E-014  0.758845368042325E+000  0.103226484501508E-002  0.297999999999966E+003 -0.138490263597626E+004  0.148689999722337E+002  0.132274678748396E+001  0.101325000000000E+007 -0.616085243189645E-005  0.499480828054434E-015 -0.238902480222760E-023 -0.672319505363990E-017  0.170314532227159E-013 -0.134550535476168E-020  0.757175015872779E-017  0.277425961886798E-016  0.522461052635920E-024 -0.586686366286801E-013
 0.112792968750000E-001  0.107383921288787E-001  0.134562081950949E-021  0.240586986555280E-015  0.230416239814436E+000  0.350822436358144E-018  0.135289503255137E-010  0.277477616372077E-014  0.615186741339316E-014  0.758845368043147E+000  0.103226484502795E-002  0.297999999999964E+003 -0.138490263599353E+004  0.148689999703930E+002  0.132274678760780E+001  0.101325000000000E+007 -0.640449212206494E-005  0.523636602152557E-015 -0.264815348060546E-023 -0.672254505100148E-017 -0.261500948710629E-015 -0.185486978191065E-020  0.757155788166655E-017  0.277409113037157E-016  0.522559166899125E-024 -0.469866828455259E-014
 0.115722656250000E-001  0.107383921277566E-001  0.134554052602457E-021  0.240564517822528E-015  0.230416239814695E+000  0.350813131798921E-018  0.135289503503994E-010  0.277486607141407E-014  0.615186741340181E-014  0.758845368044010E+000  0.103226484504144E-002  0.297999999999962E+003 -0.138490263601163E+004  0.148689999684676E+002  0.132274678774034E+001  0.101325000000000E+007 -0.674013188024683E-005  0.926382038876464E-016 -0.288719229499398E-023 -0.672191195941139E-017 -0.533938742706119E-014 -0.233279416575176E-020  0.757134984986463E-017  0.277392345182486E-016  0.522017262494326E-024  0.350367368144243E-013
 0.118652343750000E-001  0.107383921265794E-001  0.134546074675489E-021  0.240542643000598E-015  0.230416239814967E+000  0.350803245110945E-018  0.135289503744752E-010  0.277495289097693E-014  0.615186741341073E-014  0.758845368044916E+000  0.103226484505560E-002  0.297999999999960E+003 -0.138490263603063E+004  0.148689999664388E+002  0.132274678788246E+001  0.101325000000000E+007 -0.710938454923022E-005  0.556338028634707E-015 -0.310740653531915E-023 -0.672129549643184E-017 -0.393430888196777E-014 -0.278121559407802E-020  0.757113139675777E-017  0.277375684691919E-016  0.522745350809738E-024  0.173527102942406E-013
 0.121582031250000E-001  0.107383921253439E-001  0.134538159772921E-021  0.240521351898058E-015  0.230416239815252E+000  0.350792850657824E-018  0.135289503977588E-010  0.277503669307243E-014  0.615186741342000E-014  0.758845368045866E+000  0.103226484507046E-002  0.297999999999958E+003 -0.138490263605056E+004  0.148689999643125E+002  0.132274678803313E+001  0.101325000000000E+007 -0.740653546806521E-005  0.422212207704116E-015 -0.330998788621073E-023 -0.672069537917029E-017  0.459592803388146E-014 -0.320195190145180E-020  0.757090021969897E-017  0.277359155552529E-016  0.522296565700895E-024  0.207519214197917E-013
 0.124511718750000E-001  0.107383921240479E-001  0.134530318429703E-021  0.240500634317531E-015  0.230416239815551E+000  0.350782017302156E-018  0.135289504202674E-010  0.277511754827190E-014  0.615186741342955E-014  0.758845368046863E+000  0.103226484508605E-002  0.297999999999956E+003 -0.138490263607147E+004  0.148689999620869E+002  0.132274678819382E+001  0.101325000000000E+007 -0.778670649658804E-005 -0.304640584454884E-015 -0.349605784315165E-023 -0.672011132457791E-017  0.142827625403883E-013 -0.359670902132917E-020  0.757066237282284E-017  0.277342779567068E-016  0.522016516029382E-024  0.284868541611412E-013
 0.127441406250000E-001  0.107383921226882E-001  0.134522560181719E-021  0.240480480061866E-015  0.230416239815864E+000  0.350770808752468E-018  0.135289504420186E-010  0.277519552698660E-014  0.615186741343946E-014  0.758845368047909E+000  0.103226484510241E-002  0.297999999999953E+003 -0.138490263609342E+004  0.148689999597478E+002  0.132274678836529E+001  0.101325000000000E+007 -0.818113320129092E-005 -0.210721865222637E-015 -0.366667151544997E-023 -0.671954304959517E-017 -0.681448164464392E-014 -0.396708787459444E-020  0.757041382623225E-017  0.277326576475448E-016  0.522968526204864E-024  0.230665399130024E-013
 0.130371093750000E-001  0.107383921212615E-001  0.134514893630590E-021  0.240460878940221E-015  0.230416239816195E+000  0.350759283889207E-018  0.135289504630299E-010  0.277527069940112E-014  0.615186741344973E-014  0.758845368049006E+000  0.103226484511957E-002  0.297999999999951E+003 -0.138490263611644E+004  0.148689999573018E+002  0.132274678854748E+001  0.101325000000000E+007 -0.851741151692543E-005  0.506499137139109E-015 -0.382282121690907E-023 -0.671899027127129E-017 -0.314838053232521E-014 -0.431459082837329E-020  0.757016006181118E-017  0.277310564070522E-016  0.522949360419581E-024  0.144810512530707E-013
 0.133300781250000E-001  0.107383921197650E-001  0.134507326504694E-021  0.240441820774049E-015  0.230416239816540E+000  0.350747497071095E-018  0.135289504833185E-010  0.277534313540864E-014  0.615186741346038E-014  0.758845368050157E+000  0.103226484513756E-002  0.297999999999948E+003 -0.138490263614059E+004  0.148689999547364E+002  0.132274678874031E+001  0.101325000000000E+007 -0.899533773289314E-005 -0.202452883918899E-015 -0.396544010414896E-023 -0.671845270688774E-017 -0.450715406073213E-014 -0.464062776053613E-020  0.756990041000819E-017  0.277294758368942E-016  0.522239677579806E-024 -0.652414559771270E-013
 0.136230468750000E-001  0.107383921181950E-001  0.134499865716579E-021  0.240423295402987E-015  0.230416239816902E+000  0.350735498423038E-018  0.135289505029017E-010  0.277541290454812E-014  0.615186741347144E-014  0.758845368051365E+000  0.103226484515645E-002  0.297999999999945E+003 -0.138490263616593E+004  0.148689999520463E+002  0.132274678894456E+001  0.101325000000000E+007 -0.936903161514639E-005  0.820067323023203E-015 -0.409540572218821E-023 -0.671793007425194E-017  0.716566601477785E-015 -0.494652174789045E-020  0.756963503679474E-017  0.277279173685006E-016  0.522687127522328E-024 -0.482931144762966E-015
