VARIABLES = "X" "u"  "temp" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "H2O2" "C" "CH" "CH2" "CH2(S)" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH2OH" "CH3O" "CH3OH" "C2H" "C2H2" "C2H3" "C2H4" "C2H5" "C2H6" "HCCO" "CH2CO" "HCCOH" "N" "NH" "NH2" "NH3" "NNH" "NO" "NO2" "N2O" "HNO" "CN" "HCN" "H2CN" "HCNN" "HCNO" "HOCN" "HNCO" "NCO" "N2" "AR" "C3H7" "C3H8" "CH2CHO" "CH3CHO" "HF" "F" "F2" "CH3F" "CH2F2" "CHF3" "CF4" "CH2F" "CHF2" "CF3" "CHF" "CF2" "CF" "CF3O" "CF2O" "CHFO" "CFO" "iC3H7" "nC3H7" 
ZONE I=207, F=POINT
0.013 1.13225 300 5.40995e-06 0 5.65337e-14 0.349998 3.46492e-17 8.08201e-11 1.31613e-12 4.82836e-14 5.90668e-53 0 3.25868e-28 5.1793e-29 1.25308e-12 0.188399 6.40298e-12 2.34344e-14 7.00005e-29 1.47263e-14 4.1999e-31 1.07121e-18 2.58379e-15 6.18342e-43 1.15467e-15 3.00257e-34 2.9436e-15 4.06456e-22 0 1.22841e-29 1.98446e-17 1.23335e-19 1.24097e-18 3.26263e-25 1.59265e-15 3.2798e-17 0 4.32922e-16 4.41444e-17 2.31015e-20 1.93587e-18 3.94106e-42 3.76996e-18 2.95792e-19 0 1.13515e-19 2.81777e-21 8.07455e-19 4.82087e-20 0.421598 0 1.3348e-19 5.83898e-19 1.85897e-27 1.00798e-17 6.86645e-13 0 0 2.50446e-17 1.03795e-21 3.3937e-19 0.0399998 0 2.79222e-22 7.21039e-21 1.19214e-20 2.35715e-18 0 1.13907e-28 1.11325e-19 6.94234e-20 0 1.28454e-23 1.15263e-23 
0.013125 1.13225 300 1.34188e-05 1.61559e-21 2.51473e-13 0.349995 1.96377e-16 4.784e-10 2.67912e-12 3.14173e-13 1.02866e-55 7.04202e-40 2.71777e-27 4.09451e-28 1.75665e-12 0.188397 4.04894e-11 1.87324e-13 2.50985e-27 1.1896e-13 1.4662e-29 3.3522e-17 2.12065e-14 2.66261e-41 8.77182e-15 1.39584e-32 2.31293e-14 1.52146e-20 0 4.16498e-28 1.83247e-16 4.63657e-19 6.71836e-18 1.20186e-23 6.89351e-15 1.98203e-16 9.81421e-32 2.75627e-15 3.23775e-16 1.87706e-19 1.22498e-17 2.97957e-41 3.3811e-17 4.69405e-19 1.05435e-40 9.10311e-19 2.23172e-20 6.49393e-18 7.70171e-20 0.421594 0 1.42392e-19 6.26486e-18 6.70202e-26 9.35564e-17 4.30074e-12 4.72418e-23 0 2.10951e-16 1.07472e-20 3.21577e-18 0.0399995 0 2.50364e-21 5.53337e-20 1.36555e-20 1.80519e-17 5.94827e-37 1.58414e-28 1.2896e-18 9.23992e-20 1.16149e-21 1.41089e-22 1.24842e-22 
0.01325 1.13228 300 3.6195e-05 4.06009e-21 1.31152e-12 0.349988 1.9946e-15 3.42228e-09 1.34966e-11 2.43752e-12 2.66692e-55 4.86529e-40 8.96605e-26 1.29284e-26 5.46261e-12 0.188393 3.11222e-10 1.85354e-12 1.32167e-25 1.19007e-12 8.52429e-28 8.89201e-16 2.15845e-13 2.53411e-39 8.21835e-14 1.37151e-30 2.24678e-13 4.65022e-19 2.77966e-13 2.03625e-26 2.10646e-15 4.46918e-18 4.17344e-17 4.20494e-22 3.4928e-14 1.45035e-15 2.46948e-31 2.13409e-14 2.92576e-15 1.87426e-18 9.45973e-17 9.04038e-40 3.46789e-16 2.29346e-18 7.31605e-41 9.04083e-18 2.21289e-19 6.45188e-17 3.69705e-19 0.421585 0 2.63507e-19 8.37678e-17 3.40439e-24 1.08461e-15 3.27167e-11 4.41586e-29 1.938e-25 2.20742e-15 1.23594e-19 3.81807e-17 0.0399988 4.04286e-19 2.82734e-20 5.95098e-19 3.55598e-20 1.70582e-16 5.70187e-37 2.71629e-27 1.9044e-17 4.21353e-19 8.85628e-20 1.88317e-21 1.66414e-21 
0.013375 1.13235 300 0.000100967 1.30956e-19 7.07526e-12 0.349966 3.47174e-14 2.522e-08 9.93441e-11 1.93933e-11 1.87261e-52 6.78285e-38 8.89327e-24 1.34985e-24 3.27704e-11 0.18838 2.4615e-09 1.87931e-11 7.9124e-24 1.2188e-11 6.89154e-26 2.35601e-14 2.2501e-12 4.23792e-37 7.89692e-13 2.37106e-28 2.23704e-12 1.41827e-17 3.44363e-12 1.05292e-24 2.47418e-14 5.16125e-17 2.65116e-16 1.55461e-20 1.83191e-13 1.0929e-14 7.96461e-30 1.70005e-13 2.71369e-14 1.91545e-17 7.52018e-16 7.15416e-38 3.60745e-15 2.1457e-17 1.0199e-38 9.20034e-17 2.25157e-18 6.56596e-16 3.34329e-18 0.421557 0 1.90881e-18 1.14109e-15 1.77634e-22 1.28503e-14 2.56135e-10 1.80723e-29 1.65131e-23 2.36473e-14 1.43515e-18 4.632e-16 0.0399965 5.00745e-18 3.2681e-19 6.64914e-18 2.77077e-19 1.65293e-15 9.66068e-35 2.10876e-25 2.86565e-16 5.13124e-18 1.31096e-18 2.55475e-20 2.25738e-20 
0.0134375 1.13243 300.001 0.000178137 1.51459e-18 1.95477e-11 0.349939 3.19557e-13 8.84685e-08 3.65483e-10 7.22863e-11 2.72426e-50 3.62486e-36 2.70504e-22 4.22616e-23 1.11475e-10 0.188364 9.13464e-09 8.54906e-11 1.31308e-22 5.58251e-11 1.79948e-24 2.50837e-13 1.04771e-11 1.69717e-35 3.4351e-12 9.78301e-27 1.00231e-11 1.72772e-16 1.66076e-11 1.27257e-23 1.27474e-13 2.65575e-16 8.27266e-16 2.3556e-19 4.95762e-13 3.90201e-14 9.21157e-29 6.34553e-13 1.14643e-13 8.77082e-17 2.80195e-15 2.02919e-36 1.67537e-14 9.93452e-17 5.45864e-37 4.19822e-16 1.0274e-17 2.99613e-15 1.50438e-17 0.421525 0 1.04957e-17 6.68235e-15 2.25973e-21 6.67014e-14 9.42785e-10 1.91191e-29 6.75743e-23 1.12667e-13 7.31536e-18 2.45369e-15 0.0399939 2.39755e-17 1.66104e-18 3.28692e-17 1.29568e-18 7.24043e-15 5.23927e-33 3.89795e-24 1.8316e-15 3.10077e-17 7.87066e-18 1.4905e-19 1.317e-19 
0.0135 1.13259 300.002 0.000326443 2.05342e-17 5.96619e-11 0.349888 2.67774e-12 3.54242e-07 1.55396e-09 3.09909e-10 1.44782e-47 2.80565e-34 8.83926e-21 1.39568e-21 4.39462e-10 0.188334 3.89709e-08 4.57867e-10 3.44509e-21 3.0097e-10 6.81265e-23 2.50597e-12 5.75814e-11 7.24934e-34 1.7505e-11 4.31779e-25 5.27842e-11 1.92635e-15 9.39707e-11 1.99561e-22 7.8337e-13 1.63163e-15 2.85221e-15 2.9629e-18 1.47856e-12 1.59384e-13 1.24882e-27 2.72498e-12 5.65486e-13 4.73169e-16 1.20072e-14 8.06861e-35 9.18045e-14 5.47372e-16 4.22723e-35 2.25618e-15 5.52138e-17 1.61016e-14 8.03279e-17 0.421462 0 7.31105e-17 4.72495e-14 3.65947e-20 4.13274e-13 3.98539e-09 2.26492e-29 2.97511e-22 6.35149e-13 4.44254e-17 1.55462e-14 0.0399888 1.34575e-16 1.00562e-17 1.93018e-16 7.29635e-18 3.7184e-14 3.91865e-31 9.76496e-23 1.42438e-14 2.29184e-16 5.69853e-17 1.04959e-18 9.27414e-19 
0.0135625 1.13291 300.009 0.000611438 3.00475e-16 1.88678e-10 0.349791 2.25664e-11 1.47095e-06 6.85707e-09 1.37733e-09 1.55487e-44 2.53214e-32 3.02891e-19 4.8084e-20 1.7976e-09 0.188276 1.72363e-07 2.53671e-09 1.20156e-19 1.67377e-09 3.00432e-21 2.48351e-11 3.27257e-10 3.22534e-32 9.23324e-11 1.98346e-23 2.87607e-10 2.1389e-14 5.48553e-10 3.40851e-21 4.97066e-12 1.03526e-14 1.0134e-14 3.76011e-17 4.56857e-12 6.75073e-13 1.82751e-26 1.21313e-11 2.888e-12 2.64036e-15 5.3327e-14 3.64795e-33 5.2023e-13 3.12382e-15 3.81792e-33 1.25422e-14 3.06936e-16 8.95095e-14 4.44561e-16 0.421341 0 5.29691e-16 3.44216e-13 6.33096e-19 2.64356e-12 1.74665e-08 2.72388e-29 1.33282e-21 3.70152e-12 2.78609e-16 1.01656e-13 0.039979 7.79433e-16 6.28759e-17 1.17115e-15 4.26651e-17 1.97641e-13 3.27245e-29 2.61651e-21 1.13951e-13 1.74676e-15 4.24307e-16 7.61559e-18 6.7291e-18 
0.013625 1.13359 300.04 0.00115899 4.55149e-15 6.03756e-10 0.349603 1.89866e-10 6.1621e-06 3.04798e-08 6.17085e-09 2.01231e-41 2.72931e-30 1.03716e-17 1.65183e-18 7.34866e-09 0.188162 7.68629e-07 1.41399e-08 4.91648e-18 9.31785e-09 1.39694e-19 2.43727e-10 1.87084e-09 1.44542e-30 4.90213e-10 9.15998e-22 1.57686e-09 2.37354e-13 3.21856e-09 6.21116e-20 3.16974e-11 6.60171e-14 3.63094e-14 4.80406e-16 1.42825e-11 2.88406e-12 2.77058e-25 5.44519e-11 1.48475e-11 1.48227e-14 2.38627e-13 1.71826e-31 2.96542e-12 1.79298e-14 4.12244e-31 7.01465e-14 1.71664e-15 5.00613e-13 2.47631e-15 0.421109 0 3.85947e-15 2.51771e-12 1.11381e-17 1.69932e-11 7.7188e-08 3.35346e-29 5.99347e-21 2.16942e-11 1.75613e-15 6.6789e-13 0.0399603 4.53921e-15 3.95152e-16 7.14494e-15 2.51593e-16 1.05733e-12 2.84214e-27 7.09026e-20 9.14733e-13 1.33648e-14 3.16422e-15 5.54803e-17 4.90221e-17 
0.0136875 1.13517 300.17 0.00221038 6.98378e-14 1.94136e-09 0.349239 1.5784e-09 2.5857e-05 1.35335e-07 2.76748e-08 2.57675e-38 4.2221e-28 3.42146e-16 5.48672e-17 2.94485e-08 0.187935 3.43258e-06 7.88671e-08 2.13443e-16 5.14466e-08 6.54192e-18 2.34775e-09 1.06999e-08 6.46462e-29 2.60472e-09 4.18775e-20 8.65075e-09 2.63141e-12 1.88819e-08 1.27545e-18 2.02187e-10 4.21101e-13 1.30428e-13 6.15861e-15 4.48068e-11 1.23408e-11 4.27089e-24 2.44805e-10 7.63424e-11 8.32642e-14 1.06775e-12 8.17121e-30 1.69128e-11 1.02853e-13 6.35498e-29 3.92562e-13 9.60689e-15 2.80159e-12 1.38034e-14 0.420662 0 2.81627e-14 1.8416e-11 1.93079e-16 1.09263e-10 3.41607e-07 4.41859e-29 2.69632e-20 1.27211e-10 1.10723e-14 4.38908e-12 0.0399243 2.6469e-14 2.48485e-15 4.36325e-14 1.49146e-15 5.66096e-12 2.41144e-25 1.8869e-18 7.34206e-12 1.02231e-13 2.34768e-14 4.04201e-16 3.57151e-16 
0.0137187 1.13695 300.395 0.00309838 3.6762e-13 3.73855e-09 0.348927 5.95235e-09 5.93015e-05 3.21984e-07 6.64335e-08 2.17747e-36 1.16553e-26 2.77867e-15 4.45321e-16 6.35816e-08 0.187729 8.22609e-06 2.22267e-07 2.18938e-15 1.42259e-07 7.05205e-17 9.92082e-09 3.07169e-08 6.76739e-28 7.08033e-09 4.422e-19 2.4078e-08 1.28674e-11 5.52151e-08 8.8284e-18 6.31036e-10 1.31428e-12 2.69488e-13 3.41744e-14 8.45773e-11 2.86932e-11 2.26818e-23 5.89811e-10 2.02124e-10 2.35913e-13 2.55634e-12 8.98022e-29 4.84678e-11 2.95412e-13 1.75585e-27 1.10913e-12 2.71428e-14 7.91548e-12 3.88852e-14 0.420282 0 9.80634e-14 6.3979e-11 1.07274e-15 3.43132e-10 8.1339e-07 5.32272e-29 6.49443e-20 3.72282e-10 3.42459e-14 1.40183e-11 0.0398939 7.73724e-14 7.67992e-15 1.31957e-13 4.43613e-15 1.54775e-11 3.77954e-24 1.37188e-17 2.74747e-11 3.6783e-13 8.16927e-14 1.39987e-15 1.23692e-15 
